variable,group,value
CensusTract202,min45,6.745748047
CensusTract8042.02,min45,3.971458091
CensusTract8047.01,min45,6.806320353
CensusTract8036.05,min45,5.142311761
CensusTract1302,min45,2.984957136
CensusTract8043.06,min45,4.482074575
CensusTract204,min45,4.894613234
CensusTract802.02,min45,4.47132679
CensusTract2402,min45,6.091957468
CensusTract8241.05,min45,5.349033251
CensusTract6118,min45,7.53145516
CensusTract8299.01,min45,8.063371914
CensusTract602,min45,7.527080274
CensusTract2212,min45,8.158842388
CensusTract8265,min45,8.123999904
CensusTract8253.02,min45,7.551924493
CensusTract8241.07,min45,8.136489678
CensusTract8302.02,min45,8.062468476
CensusTract612,min45,8.060026267
CensusTract8082,min45,7.50403599
CensusTract302,min45,8.295157232
CensusTract303,min45,8.295157232
CensusTract304,min45,7.960168831
CensusTract309,min45,7.982396254
CensusTract310,min45,8.283903796
CensusTract8236.03,min45,8.146907007
CensusTract8224,min45,8.35851211
CensusTract8157.02,min45,8.220886322
CensusTract6006,min45,8.384935224
CensusTract8179,min45,8.390909911
CensusTract8119,min45,8.61422729
CensusTract4206,min45,8.867316188
CensusTract1101,min45,9.074241669
CensusTract314,min45,8.665434254
CensusTract409,min45,8.726434645
CensusTract502,min45,8.997861097
CensusTract503,min45,8.199550715
CensusTract8116,min45,8.19636399
CensusTract8186,min45,8.301461306
CensusTract8048.07,min45,8.289802567
CensusTract8018,min45,8.265398175
CensusTract8004,min45,7.50339747
CensusTract717,min45,8.108144352
CensusTract318,min45,8.029278765
CensusTract8190,min45,8.307784951
CensusTract8245.06,min45,8.364454224
CensusTract8239.03,min45,8.212783127
CensusTract8157.01,min45,8.361655346
CensusTract8029,min45,8.7502348
CensusTract317,min45,8.726550031
CensusTract6104,min45,8.852756584
CensusTract6714,min45,7.642053899
CensusTract506,min45,7.723586976
CensusTract505,min45,7.915651217
CensusTract8239.04,min45,7.91482603
CensusTract8201.03,min45,8.289864523
CensusTract8058.01,min45,7.626228166
CensusTract716,min45,7.690972035
CensusTract8285.05,min45,8.274005233
CensusTract8300.04,min45,8.36521139
CensusTract8285.03,min45,8.244996146
CensusTract8020.02,min45,8.280436983
CensusTract8262.02,min45,8.63391749
CensusTract4904,min45,8.682817413
CensusTract8184.01,min45,8.715323102
CensusTract8016.05,min45,8.643221871
CensusTract8007,min45,8.362031663
CensusTract623,min45,8.558228957
CensusTract8231.02,min45,8.314924191
CensusTract6304,min45,8.331601677
CensusTract101,min45,8.268843227
CensusTract8228.02,min45,8.186589789
CensusTract8279.02,min45,8.2828984
CensusTract8299.02,min45,7.997482533
CensusTract8084,min45,6.673750522
CensusTract6806,min45,6.616544654
CensusTract8030.10,min45,7.412787854
CensusTract8045.05,min45,7.509332599
CensusTract8046.06,min45,7.075869177
CensusTract8047.12,min45,7.336481795
CensusTract8078,min45,6.696145184
CensusTract8111,min45,7.082831231
CensusTract305,min45,7.362828032
CensusTract8288.01,min45,7.464852008
CensusTract8205.01,min45,7.512274986
CensusTract8147,min45,7.491819459
CensusTract8191,min45,7.190017384
CensusTract7705,min45,7.445937208
CensusTract205,min45,7.536199367
CensusTract813,min45,7.579786748
CensusTract810,min45,7.625613439
CensusTract1301,min45,7.604923588
CensusTract1702,min45,9.124018902
CensusTract1703,min45,8.851593793
CensusTract1704,min45,8.618704311
CensusTract1705,min45,8.610138072
CensusTract1706,min45,8.813306284
CensusTract1707,min45,8.936496044
CensusTract1708,min45,8.532819206
CensusTract2514,min45,8.969894482
CensusTract2603,min45,8.926107636
CensusTract2605,min45,8.636997533
CensusTract2606,min45,8.730084562
CensusTract2607,min45,9.322501581
CensusTract2608,min45,8.609720256
CensusTract507,min45,8.786478709
CensusTract509,min45,8.891000994
CensusTract510,min45,8.85627105
CensusTract511,min45,9.125240155
CensusTract512,min45,8.968827816
CensusTract1709,min45,9.189637891
CensusTract1710,min45,9.44153662
CensusTract1711,min45,9.065018287
CensusTract1801,min45,9.212272056
CensusTract1901,min45,8.567251434
CensusTract2222,min45,9.053277698
CensusTract2225,min45,9.207964844
CensusTract2226,min45,9.211275738
CensusTract2515,min45,8.772872168
CensusTract2516,min45,8.744924382
CensusTract2517,min45,8.866270628
CensusTract2518,min45,9.219544097
CensusTract2519,min45,9.319801034
CensusTract2520,min45,9.259031604
CensusTract1303,min45,9.320115993
CensusTract1902,min45,9.250240691
CensusTract1903,min45,9.294478828
CensusTract1908,min45,9.242803885
CensusTract2601,min45,9.059149036
CensusTract2602,min45,9.249538272
CensusTract5301,min45,8.95932997
CensusTract618,min45,9.00818301
CensusTract8282.01,min45,8.899529397
CensusTract8250,min45,9.106193217
CensusTract8243,min45,9.277605294
CensusTract8246.01,min45,9.357492195
CensusTract8185,min45,9.217954726
CensusTract8234,min45,8.744547022
CensusTract8215,min45,8.870815377
CensusTract4102,min45,8.987474682
CensusTract8036.06,min45,8.908890735
CensusTract2229,min45,8.348757163
CensusTract2410,min45,8.347695358
CensusTract8254,min45,8.49568583
CensusTract8300.05,min45,8.97721785
CensusTract8245.05,min45,9.261764478
CensusTract8248,min45,9.008936388
CensusTract8036.08,min45,8.907566941
CensusTract1909,min45,9.108180922
CensusTract1912,min45,8.876723466
CensusTract2001,min45,8.751488481
CensusTract2002,min45,8.776284689
CensusTract2003,min45,8.663950097
CensusTract2227,min45,8.226938234
CensusTract2301,min45,8.948336654
CensusTract2302,min45,8.91279161
CensusTract2303,min45,8.763402803
CensusTract2304,min45,8.583490697
CensusTract2305,min45,9.318104888
CensusTract3511,min45,9.411671791
CensusTract8275,min45,9.549981548
CensusTract8076,min45,9.123437558
CensusTract8042.01,min45,8.771392674
CensusTract8262.01,min45,8.90446608
CensusTract8230.01,min45,8.798196933
CensusTract8202.01,min45,9.375518919
CensusTract8202.02,min45,9.366366038
CensusTract6117,min45,9.453593742
CensusTract5502,min45,9.790430642
CensusTract8197,min45,9.16089125
CensusTract3005,min45,9.163889291
CensusTract8161,min45,9.488157411
CensusTract8187,min45,9.205394611
CensusTract8173,min45,9.063941626
CensusTract3815,min45,8.944721209
CensusTract4205,min45,8.957161166
CensusTract8115,min45,9.097887441
CensusTract815,min45,9.700416045
CensusTract816,min45,9.813078341
CensusTract817,min45,9.347409851
CensusTract818,min45,8.973763919
CensusTract819,min45,9.2739039
CensusTract2228,min45,9.412990252
CensusTract508,min45,9.5520066
CensusTract2101,min45,9.576658076
CensusTract2104,min45,9.398825338
CensusTract2307,min45,9.308455673
CensusTract2308,min45,8.188888879
CensusTract2309,min45,8.650966325
CensusTract8205.02,min45,8.632641229
CensusTract8209.01,min45,9.097378337
CensusTract8232,min45,9.224690094
CensusTract8233.04,min45,8.377801852
CensusTract8207,min45,8.801381991
CensusTract8226.02,min45,8.830473126
CensusTract6705,min45,8.62617592
CensusTract8201.04,min45,9.395833093
CensusTract5808,min45,8.984746845
CensusTract8051.09,min45,8.847929015
CensusTract8118,min45,9.312950099
CensusTract3807,min45,8.687362878
CensusTract7703,min45,8.824416809
CensusTract8046.03,min45,9.085029308
CensusTract1201,min45,8.832589859
CensusTract2306,min45,8.808088593
CensusTract2423,min45,8.710534633
CensusTract2422,min45,8.871618195
CensusTract321,min45,8.533445075
CensusTract8283,min45,8.587302271
CensusTract8249,min45,8.404581539
CensusTract8278.01,min45,8.20281386
CensusTract8015,min45,8.206862422
CensusTract8060.02,min45,8.550196345
CensusTract8117.01,min45,8.535877366
CensusTract8238.03,min45,8.126188113
CensusTract8208,min45,8.059133026
CensusTract3008,min45,8.197745489
CensusTract609,min45,8.181241439
CensusTract610,min45,7.890750043
CensusTract2107,min45,7.665947469
CensusTract8175,min45,7.890750043
CensusTract8183,min45,7.590082214
CensusTract2916,min45,7.582738164
CensusTract4004,min45,7.515707319
CensusTract8165,min45,7.49936518
CensusTract8057.01,min45,7.373418286
CensusTract8048.03,min45,7.525687748
CensusTract1911,min45,7.525687748
CensusTract8041.05,min45,6.563899475
CensusTract8047.05,min45,7.350353769
CensusTract8036.03,min45,7.425881625
CensusTract8201.01,min45,7.438520303
CensusTract622,min45,7.274285838
CensusTract6112,min45,7.403587117
CensusTract3009,min45,7.610190926
CensusTract611,min45,7.482107229
CensusTract615,min45,7.759089091
CensusTract620,min45,7.4322622
CensusTract621,min45,7.758720208
CensusTract8238.01,min45,8.079248757
CensusTract8279.01,min45,7.808549825
CensusTract8295,min45,7.241014022
CensusTract902,min45,6.971439881
CensusTract901,min45,7.247766791
CensusTract8291,min45,7.025948795
CensusTract8245.03,min45,6.915596825
CensusTract8241.06,min45,6.822914627
CensusTract8016.08,min45,8.029139911
CensusTract8059.01,min45,7.499124631
CensusTract8264.01,min45,6.325359843
CensusTract2604,min45,7.430560514
CensusTract8041.02,min45,6.875874043
CensusTract3515,min45,6.48432088
CensusTract8112,min45,7.020629545
CensusTract7708,min45,6.889496296
CensusTract8026.05,min45,7.14336503
CensusTract8043.05,min45,7.333002383
CensusTract8038,min45,7.355678914
CensusTract2108,min45,6.324595161
CensusTract2109,min45,7.012903815
CensusTract8039.01,min45,6.174923798
CensusTract8016.01,min45,6.212850274
CensusTract8036.10,min45,7.802363404
CensusTract8009,min45,8.098751789
CensusTract811,min45,8.142223975
CensusTract630,min45,7.968390246
CensusTract2412,min45,6.252750102
CensusTract312,min45,7.462766764
CensusTract625,min45,7.151429239
CensusTract626,min45,7.476450071
CensusTract627,min45,6.901267954
CensusTract628,min45,6.100879904
CensusTract629,min45,6.163224457
CensusTract624,min45,3.89214633
CensusTract631,min45,3.885367898
CensusTract632,min45,5.497887132
CensusTract634,min45,2.802917902
CensusTract903,min45,5.413672534
CensusTract8370,min45,4.969493834
CensusTract8045.08,min45,4.662399838
CensusTract7709.01,min45,3.316089456
CensusTract8324,min45,2.868995122
CensusTract8329,min45,2.868995122
CensusTract8403,min45,5.484698664
CensusTract8238.05,min45,5.552112418
CensusTract8386,min45,2.427269164
CensusTract8396,min45,1.85520904
CensusTract8349,min45,2.039855881
CensusTract306.03,min45,3.606866025
CensusTract8322,min45,3.241655464
CensusTract8367,min45,4.357905477
CensusTract8368,min45,6.801212838
CensusTract8366,min45,6.571913821
CensusTract8330,min45,5.943721852
CensusTract8425,min45,5.643214877
CensusTract8418,min45,4.312054151
CensusTract8428,min45,5.29050022
CensusTract8438,min45,6.72885265
CensusTract8410,min45,6.660385414
CensusTract8365,min45,6.807780505
CensusTract8439,min45,7.017265754
CensusTract8342,min45,7.398086761
CensusTract8422,min45,6.715324795
CensusTract8380,min45,6.638301983
CensusTract107.02,min45,6.150919619
CensusTract105.03,min45,5.726890239
CensusTract105.02,min45,5.174490282
CensusTract107.01,min45,2.980722486
CensusTract209.02,min45,3.084717354
CensusTract203.02,min45,5.887336599
CensusTract206.01,min45,5.985614733
CensusTract203.01,min45,5.561244146
CensusTract7608.03,min45,5.586783257
CensusTract5305.01,min45,6.802890583
CensusTract5305.03,min45,5.898773495
CensusTract6503.01,min45,6.972097696
CensusTract6503.02,min45,6.915507448
CensusTract5305.02,min45,7.091586922
CensusTract8036.11,min45,6.036925351
CensusTract8313,min45,5.798559865
CensusTract8314,min45,5.466767056
CensusTract8404,min45,6.940868369
CensusTract8424,min45,5.529349759
CensusTract8321,min45,6.928376685
CensusTract208.02,min45,6.911995315
CensusTract207.02,min45,7.240085972
CensusTract208.01,min45,7.18370159
CensusTract402.02,min45,7.17612003
CensusTract402.01,min45,6.426538368
CensusTract404.02,min45,6.421427015
CensusTract315.01,min45,6.356887668
CensusTract812.01,min45,6.839891159
CensusTract633.01,min45,7.240701044
CensusTract4909.01,min45,7.012733261
CensusTract4909.02,min45,6.810359044
CensusTract3018.01,min45,6.810359044
CensusTract7003.01,min45,6.118141272
CensusTract3017.02,min45,6.500311765
CensusTract7004.01,min45,6.989239984
CensusTract8036.12,min45,6.451384878
CensusTract8037.02,min45,6.735359892
CensusTract8047.13,min45,6.556641331
CensusTract8043.09,min45,6.599472035
CensusTract8045.10,min45,7.107260947
CensusTract8371,min45,6.255879779
CensusTract8374,min45,5.947678128
CensusTract8378,min45,5.909388716
CensusTract8373,min45,5.491189482
CensusTract8415,min45,5.476065779
CensusTract8387,min45,4.880091039
CensusTract1505.01,min45,6.151073293
CensusTract1504.01,min45,5.981553851
CensusTract1505.02,min45,5.409469519
CensusTract1105.02,min45,6.325172751
CensusTract1504.02,min45,5.606261697
CensusTract1403.02,min45,5.502724202
CensusTract1403.01,min45,5.502724202
CensusTract7003.02,min45,4.541740309
CensusTract5805.01,min45,3.711289284
CensusTract5805.02,min45,5.464768032
CensusTract7302.01,min45,5.464768032
CensusTract3018.02,min45,5.794309159
CensusTract4401.01,min45,6.320314503
CensusTract3017.01,min45,5.464768032
CensusTract8045.09,min45,5.464768032
CensusTract8045.11,min45,5.464768032
CensusTract8046.09,min45,5.802430228
CensusTract8046.08,min45,5.67982948
CensusTract8062.02,min45,5.464768032
CensusTract8391,min45,5.464768032
CensusTract8331,min45,2.192631157
CensusTract8381,min45,2.192631157
CensusTract8333,min45,2.192631157
CensusTract8382,min45,5.67982948
CensusTract1407.02,min45,5.67982948
CensusTract1406.02,min45,5.67982948
CensusTract1407.01,min45,5.430930612
CensusTract1605.02,min45,6.693778702
CensusTract1606.02,min45,5.430930612
CensusTract1510.02,min45,4.037064486
CensusTract1510.01,min45,4.037064486
CensusTract1904.02,min45,4.037064486
CensusTract4313.01,min45,2.192631157
CensusTract4313.02,min45,2.192631157
CensusTract4603.02,min45,2.192631157
CensusTract4603.01,min45,4.037064486
CensusTract7005.01,min45,2.192631157
CensusTract7005.02,min45,2.192631157
CensusTract2106.01,min45,2.192631157
CensusTract8123.02,min45,2.192631157
CensusTract8128.02,min45,2.192631157
CensusTract8128.01,min45,8.806557336
CensusTract8123.01,min45,7.870061617
CensusTract8138.02,min45,8.356898616
CensusTract8137.01,min45,8.695563533
CensusTract8206.03,min45,9.413396556
CensusTract8411,min45,9.453142775
CensusTract8402,min45,9.142336584
CensusTract8413,min45,8.803544747
CensusTract8407,min45,9.109324962
CensusTract8416,min45,9.393667979
CensusTract8417,min45,8.744592821
CensusTract1906.02,min45,8.801705318
CensusTract1904.01,min45,8.940972509
CensusTract1907.02,min45,8.677894845
CensusTract1913.02,min45,8.97202025
CensusTract1906.01,min45,8.454798884
CensusTract1913.01,min45,8.421935452
CensusTract2004.02,min45,9.453142775
CensusTract2004.01,min45,9.46793149
CensusTract2209.02,min45,9.169636036
CensusTract2105.01,min45,9.379455308
CensusTract1606.01,min45,9.326113703
CensusTract619.01,min45,9.183577415
CensusTract8408,min45,9.506661553
CensusTract307.03,min45,9.213388467
CensusTract814.03,min45,9.180247602
CensusTract307.02,min45,7.872541986
CensusTract4401.02,min45,8.274463855
CensusTract4402.02,min45,8.046667017
CensusTract8241.13,min45,7.934635389
CensusTract8253.04,min45,7.957289989
CensusTract8300.08,min45,9.152352741
CensusTract8030.12,min45,9.180207694
CensusTract8026.07,min45,9.117781472
CensusTract8414,min45,8.740777125
CensusTract8305,min45,8.146445421
CensusTract8401,min45,7.709908473
CensusTract8392,min45,7.834107104
CensusTract8355,min45,8.348519486
CensusTract8044.04,min45,9.300168245
CensusTract8048.04,min45,9.248760884
CensusTract306.04,min45,9.204472
CensusTract315.02,min45,9.215464099
CensusTract814.02,min45,9.129073773
CensusTract802.01,min45,9.136869819
CensusTract7608.02,min45,7.820042395
CensusTract1406.01,min45,8.131627152
CensusTract701.02,min45,8.851300547
CensusTract2105.02,min45,8.899269053
CensusTract8002,min45,8.819266418
CensusTract5401.02,min45,8.768510356
CensusTract7004.02,min45,9.05262173
CensusTract8301,min45,9.042754008
CensusTract8302.01,min45,9.112487619
CensusTract8303,min45,9.041667423
CensusTract8304,min45,9.175153388
CensusTract8127,min45,9.112487619
CensusTract308,min45,9.111707582
CensusTract311,min45,9.124651386
CensusTract8117.02,min45,9.196080479
CensusTract8121,min45,9.138753369
CensusTract8218,min45,9.017850685
CensusTract8219,min45,9.13674048
CensusTract8220,min45,9.107478683
CensusTract8221.01,min45,7.281630034
CensusTract8286.01,min45,9.192750666
CensusTract8286.02,min45,9.182904133
CensusTract8287.01,min45,9.000476083
