variable,group,value,id
Census Tract 6811,15min,1.01875,17031681100
Census Tract 6812,15min,0.896644,17031681200
Census Tract 6813,15min,1.17016,17031681300
Census Tract 6814,15min,0.780242,17031681400
Census Tract 6903,15min,0.290797,17031690300
Census Tract 6904,15min,0.5307,17031690400
Census Tract 6905,15min,0.314362,17031690500
Census Tract 6909,15min,0.808221,17031690900
Census Tract 6910,15min,0.643532,17031691000
Census Tract 6911,15min,0.248606,17031691100
Census Tract 6912,15min,1.03219,17031691200
Census Tract 6913,15min,1.10439,17031691300
Census Tract 6914,15min,0.927521,17031691400
Census Tract 6915,15min,0.285595,17031691500
Census Tract 7001,15min,0.304484,17031700100
Census Tract 7002,15min,0.295011,17031700200
Census Tract 7003.01,15min,0.266603,17031700301
Census Tract 7003.02,15min,0.135764,17031700302
Census Tract 7004.01,15min,0.297605,17031700401
Census Tract 7004.02,15min,0.172186,17031700402
Census Tract 7005.01,15min,0.21584,17031700501
Census Tract 7005.02,15min,0.0965956,17031700502
Census Tract 7101,15min,1.25739,17031710100
Census Tract 7102,15min,0.923488,17031710200
Census Tract 7103,15min,0.297127,17031710300
Census Tract 7104,15min,0.770816,17031710400
Census Tract 7105,15min,0.54059,17031710500
Census Tract 7106,15min,0.887054,17031710600
Census Tract 7107,15min,0.955896,17031710700
Census Tract 7108,15min,0.977347,17031710800
Census Tract 7109,15min,0.317358,17031710900
Census Tract 7110,15min,1.08844,17031711000
Census Tract 7111,15min,0.864295,17031711100
Census Tract 7112,15min,0.786874,17031711200
Census Tract 7113,15min,0.321916,17031711300
Census Tract 7114,15min,1.24357,17031711400
Census Tract 7115,15min,1.16497,17031711500
Census Tract 7201,15min,0.0776671,17031720100
Census Tract 7202,15min,0.179661,17031720200
Census Tract 7203,15min,0.0756927,17031720300
Census Tract 7204,15min,0.181957,17031720400
Census Tract 7205,15min,0.113243,17031720500
Census Tract 7206,15min,0.0818819,17031720600
Census Tract 7207,15min,0.186363,17031720700
Census Tract 7301,15min,0.808008,17031730100
Census Tract 7302.01,15min,0.546595,17031730201
Census Tract 7302.02,15min,0.468228,17031730202
Census Tract 7303,15min,0.328676,17031730300
Census Tract 7304,15min,0.458543,17031730400
Census Tract 7305,15min,0.975256,17031730500
Census Tract 7306,15min,0.177795,17031730600
Census Tract 7307,15min,0.192724,17031730700
Census Tract 7401,15min,0.0905239,17031740100
Census Tract 7402,15min,0.264866,17031740200
Census Tract 7403,15min,0.12801,17031740300
Census Tract 7404,15min,0.182277,17031740400
Census Tract 7501,15min,0.878462,17031750100
Census Tract 7502,15min,0.114494,17031750200
Census Tract 7503,15min,0.0946818,17031750300
Census Tract 7504,15min,0.060167,17031750400
Census Tract 7505,15min,0.144565,17031750500
Census Tract 7506,15min,0.974157,17031750600
Census Tract 7608.01,15min,0.138715,17031760801
Census Tract 7608.02,15min,0.619252,17031760802
Census Tract 7608.03,15min,0.173661,17031760803
Census Tract 7702.01,15min,0.216452,17031770201
Census Tract 7702.02,15min,0.226474,17031770202
Census Tract 7703,15min,0.385233,17031770300
Census Tract 7704,15min,0.242069,17031770400
Census Tract 7705,15min,0.542414,17031770500
Census Tract 7706.01,15min,0.264244,17031770601
Census Tract 7706.02,15min,0.245396,17031770602
Census Tract 7707,15min,0.262275,17031770700
Census Tract 7708,15min,0.613124,17031770800
Census Tract 7709.01,15min,0.773664,17031770901
Census Tract 7709.02,15min,0.0695987,17031770902
Census Tract 8001,15min,0.118592,17031800100
Census Tract 8002,15min,0.030476,17031800200
Census Tract 8003,15min,0.0962691,17031800300
Census Tract 8004,15min,0.0884153,17031800400
Census Tract 8005,15min,0.220238,17031800500
Census Tract 8006,15min,0.114447,17031800600
Census Tract 8007,15min,0.119329,17031800700
Census Tract 8008,15min,0.107417,17031800800
Census Tract 8009,15min,0.0209635,17031800900
Census Tract 8010,15min,0.0615843,17031801000
Census Tract 8011,15min,0.143044,17031801100
Census Tract 8012,15min,0.113279,17031801200
Census Tract 8013,15min,0.0496814,17031801300
Census Tract 8014,15min,0.051658,17031801400
Census Tract 8015,15min,0.405158,17031801500
Census Tract 8016.01,15min,0.0941771,17031801601
Census Tract 8016.03,15min,0.0531138,17031801603
Census Tract 8016.05,15min,0.334935,17031801605
Census Tract 8016.06,15min,0.0541916,17031801606
Census Tract 8016.07,15min,0.121384,17031801607
Census Tract 8016.08,15min,0.192683,17031801608
Census Tract 8017.01,15min,0.347424,17031801701
Census Tract 8017.02,15min,0.212025,17031801702
Census Tract 8018,15min,0.13485,17031801800
Census Tract 8019.01,15min,0.217747,17031801901
Census Tract 8019.02,15min,0.210926,17031801902
Census Tract 8020.02,15min,0.494775,17031802002
Census Tract 8020.03,15min,0.570145,17031802003
Census Tract 8020.04,15min,0.259281,17031802004
Census Tract 8021,15min,0.119402,17031802100
Census Tract 8022,15min,0.0799997,17031802200
Census Tract 8023,15min,0.226981,17031802300
Census Tract 8024.02,15min,0.0498783,17031802402
Census Tract 8024.03,15min,0.193639,17031802403
Census Tract 8024.04,15min,0.267932,17031802404
Census Tract 8025.03,15min,0.331333,17031802503
Census Tract 8025.04,15min,0.160154,17031802504
Census Tract 8025.05,15min,0.363181,17031802505
Census Tract 8025.06,15min,0.100871,17031802506
Census Tract 8026.05,15min,0.215084,17031802605
Census Tract 8026.07,15min,0.904885,17031802607
Census Tract 8026.08,15min,0.0690229,17031802608
Census Tract 8026.09,15min,0.342221,17031802609
Census Tract 8026.10,15min,0.272642,17031802610
Census Tract 8027.01,15min,0.174601,17031802701
Census Tract 8027.02,15min,0.189574,17031802702
Census Tract 8028.01,15min,0.161503,17031802801
Census Tract 8028.02,15min,0.144224,17031802802
Census Tract 8029,15min,0.201408,17031802900
Census Tract 8030.05,15min,0.328566,17031803005
Census Tract 8030.07,15min,0.305653,17031803007
Census Tract 8030.08,15min,0.282246,17031803008
Census Tract 8030.10,15min,0.128862,17031803010
Census Tract 8030.12,15min,0.188186,17031803012
Census Tract 8030.13,15min,0.175093,17031803013
Census Tract 8030.14,15min,0.453229,17031803014
Census Tract 8030.15,15min,1.1311,17031803015
Census Tract 8030.16,15min,0.246389,17031803016
Census Tract 8030.17,15min,0.187086,17031803017
Census Tract 8031,15min,0.141977,17031803100
Census Tract 8032,15min,0.048141,17031803200
Census Tract 8033,15min,0.0620734,17031803300
Census Tract 8034,15min,0.08332,17031803400
Census Tract 8035,15min,0.241721,17031803500
Census Tract 8036.03,15min,0.666618,17031803603
Census Tract 8036.04,15min,0.400459,17031803604
Census Tract 8036.05,15min,0.105245,17031803605
Census Tract 8036.06,15min,0.154812,17031803606
Census Tract 8036.07,15min,0.340183,17031803607
Census Tract 8036.08,15min,1.20296,17031803608
Census Tract 8036.10,15min,0.370025,17031803610
Census Tract 8036.11,15min,0.433335,17031803611
Census Tract 8036.12,15min,0.274051,17031803612
Census Tract 8037.01,15min,0.0747751,17031803701
Census Tract 8037.02,15min,0.188631,17031803702
Census Tract 8038,15min,0.183581,17031803800
Census Tract 8039.01,15min,0.423041,17031803901
Census Tract 8039.02,15min,0.359175,17031803902
Census Tract 8040,15min,0.337323,17031804000
Census Tract 8041.02,15min,0.206284,17031804102
Census Tract 8041.04,15min,0.335244,17031804104
Census Tract 8041.05,15min,0.465592,17031804105
Census Tract 8041.06,15min,0.141784,17031804106
Census Tract 8041.08,15min,0.365304,17031804108
Census Tract 8041.09,15min,0.0559398,17031804109
Census Tract 8042.01,15min,0.55548,17031804201
Census Tract 8042.02,15min,0.0783242,17031804202
Census Tract 8043.05,15min,1.35094,17031804305
Census Tract 8043.06,15min,0.796419,17031804306
Census Tract 8043.08,15min,1.05347,17031804308
Census Tract 8043.09,15min,0.260791,17031804309
Census Tract 8043.10,15min,0.873464,17031804310
Census Tract 8043.11,15min,0.441127,17031804311
Census Tract 8044.03,15min,0.353049,17031804403
Census Tract 8044.04,15min,0.251921,17031804404
Census Tract 8044.05,15min,0.395873,17031804405
Census Tract 8044.06,15min,0.612921,17031804406
Census Tract 8045.05,15min,0.152756,17031804505
Census Tract 8045.06,15min,0.0137462,17031804506
Census Tract 8045.07,15min,0.684065,17031804507
Census Tract 8045.08,15min,0.316856,17031804508
Census Tract 8045.09,15min,0.205959,17031804509
Census Tract 8045.10,15min,0.276364,17031804510
Census Tract 8045.11,15min,0.147952,17031804511
Census Tract 8046.03,15min,0.107111,17031804603
Census Tract 8046.06,15min,0.965709,17031804606
Census Tract 8046.07,15min,0.343168,17031804607
Census Tract 8046.08,15min,0.375694,17031804608
Census Tract 8046.09,15min,0.211258,17031804609
Census Tract 8046.10,15min,0.243987,17031804610
Census Tract 8046.11,15min,0.247713,17031804611
Census Tract 8047.01,15min,0.377101,17031804701
Census Tract 8047.05,15min,0.267523,17031804705
Census Tract 8047.06,15min,0.26391,17031804706
Census Tract 8047.09,15min,0.185155,17031804709
Census Tract 8047.10,15min,0.445036,17031804710
Census Tract 8047.11,15min,1.18248,17031804711
Census Tract 8047.12,15min,0.736796,17031804712
Census Tract 8047.13,15min,0.369432,17031804713
Census Tract 8047.14,15min,0.304225,17031804714
Census Tract 8047.15,15min,0.210964,17031804715
Census Tract 8047.16,15min,0.272555,17031804716
Census Tract 8048.03,15min,0.101433,17031804803
Census Tract 8048.04,15min,0.190952,17031804804
Census Tract 8048.05,15min,0.183721,17031804805
Census Tract 8048.06,15min,0.220875,17031804806
Census Tract 8048.07,15min,0.327961,17031804807
Census Tract 8048.08,15min,0.360002,17031804808
Census Tract 8048.09,15min,0.571785,17031804809
Census Tract 8048.10,15min,0.143188,17031804810
Census Tract 8049.01,15min,0.225917,17031804901
Census Tract 8049.02,15min,1.05623,17031804902
Census Tract 8050.01,15min,0.145066,17031805001
Census Tract 8050.02,15min,0.169134,17031805002
Census Tract 8051.05,15min,0.0905615,17031805105
Census Tract 8051.06,15min,0.233465,17031805106
Census Tract 8051.07,15min,0.162933,17031805107
Census Tract 8051.08,15min,0.198686,17031805108
Census Tract 8051.09,15min,0.0491072,17031805109
Census Tract 8051.10,15min,0.150869,17031805110
Census Tract 8051.11,15min,0.846944,17031805111
Census Tract 8051.12,15min,0.754219,17031805112
Census Tract 8052.01,15min,0.84215,17031805201
Census Tract 8052.02,15min,0.533343,17031805202
Census Tract 8053.01,15min,0.219492,17031805301
Census Tract 8053.02,15min,0.185118,17031805302
Census Tract 8054.01,15min,0.127576,17031805401
Census Tract 8054.02,15min,0.110892,17031805402
Census Tract 8055.01,15min,0.155356,17031805501
Census Tract 8055.02,15min,0.217287,17031805502
Census Tract 8056,15min,0.177099,17031805600
Census Tract 8057.01,15min,0.172651,17031805701
Census Tract 8057.02,15min,0.132315,17031805702
Census Tract 8058.01,15min,0.160129,17031805801
Census Tract 8058.02,15min,0.204756,17031805802
Census Tract 8059.01,15min,0.13765,17031805901
Census Tract 8059.02,15min,0.283402,17031805902
Census Tract 8060.01,15min,0.170205,17031806001
Census Tract 8060.02,15min,0.110377,17031806002
Census Tract 8060.03,15min,0.142637,17031806003
Census Tract 8060.04,15min,0.0624046,17031806004
Census Tract 8061.02,15min,0.372774,17031806102
Census Tract 8061.03,15min,0.0352151,17031806103
Census Tract 8061.04,15min,0.298952,17031806104
Census Tract 8062.01,15min,0.0827992,17031806201
Census Tract 8062.02,15min,0.0662211,17031806202
Census Tract 8063,15min,0.128231,17031806300
Census Tract 8064,15min,0.109318,17031806400
Census Tract 8065.01,15min,0.085761,17031806501
Census Tract 8065.02,15min,0.164362,17031806502
Census Tract 8066,15min,0.388438,17031806600
Census Tract 8067,15min,0.132119,17031806700
Census Tract 8068.01,15min,0.227978,17031806801
Census Tract 8068.02,15min,0.176679,17031806802
Census Tract 8069,15min,0.257282,17031806900
Census Tract 8070,15min,0.0961153,17031807000
Census Tract 8071,15min,0.114455,17031807100
Census Tract 8072,15min,0.152158,17031807200
Census Tract 8073,15min,0.154813,17031807300
Census Tract 8074,15min,0.0308541,17031807400
Census Tract 8075,15min,0.176753,17031807500
Census Tract 8076,15min,0.129227,17031807600
Census Tract 8077,15min,0.116055,17031807700
Census Tract 8078,15min,0.110299,17031807800
Census Tract 8079,15min,0.0101822,17031807900
Census Tract 8080.01,15min,0.135484,17031808001
Census Tract 8080.02,15min,0.0523453,17031808002
Census Tract 8081,15min,0.0822313,17031808100
Census Tract 8082,15min,0.135601,17031808200
Census Tract 8083.01,15min,0.0966655,17031808301
Census Tract 8083.02,15min,0.144957,17031808302
Census Tract 8084,15min,0.0953049,17031808400
Census Tract 8085,15min,0.172206,17031808500
Census Tract 8086,15min,0.180182,17031808600
Census Tract 8087.02,15min,0.128333,17031808702
Census Tract 8088,15min,0.0761994,17031808800
Census Tract 8089,15min,0.0398648,17031808900
Census Tract 8090,15min,0.177328,17031809000
Census Tract 8091,15min,0.0975003,17031809100
Census Tract 8092,15min,0.1764,17031809200
Census Tract 8093,15min,0.142502,17031809300
Census Tract 8094,15min,0.0470697,17031809400
Census Tract 8095,15min,0.0377976,17031809500
Census Tract 8096,15min,0.13341,17031809600
Census Tract 8097,15min,0.106053,17031809700
Census Tract 8098,15min,0.0799701,17031809800
Census Tract 8099,15min,1.05829,17031809900
Census Tract 8100,15min,1.0979,17031810000
Census Tract 8101,15min,1.06742,17031810100
Census Tract 8102,15min,0.121402,17031810200
Census Tract 8103.01,15min,0.166538,17031810301
Census Tract 8103.02,15min,0.0714089,17031810302
Census Tract 8104,15min,0.179709,17031810400
Census Tract 8105.01,15min,0.173259,17031810501
Census Tract 8105.02,15min,0.542942,17031810502
Census Tract 8106,15min,0.138964,17031810600
Census Tract 8107.01,15min,0.159689,17031810701
Census Tract 8107.02,15min,0.211709,17031810702
Census Tract 8108,15min,0.966861,17031810800
Census Tract 8109,15min,0.147247,17031810900
Census Tract 8110,15min,0.164705,17031811000
Census Tract 8111,15min,0.966021,17031811100
Census Tract 8112,15min,0.546115,17031811200
Census Tract 8113.01,15min,0.232716,17031811301
Census Tract 8113.02,15min,0.202748,17031811302
Census Tract 8114.01,15min,0.131465,17031811401
Census Tract 8114.02,15min,0.0902059,17031811402
Census Tract 8115,15min,0.211846,17031811500
Census Tract 8116,15min,0.209652,17031811600
Census Tract 8117.01,15min,0.273565,17031811701
Census Tract 8117.02,15min,0.663767,17031811702
Census Tract 8118,15min,0.628556,17031811800
Census Tract 8119,15min,0.127318,17031811900
Census Tract 8120,15min,0.0855515,17031812000
Census Tract 8121,15min,0.246961,17031812100
Census Tract 8122,15min,0.104693,17031812200
Census Tract 8123.01,15min,0.0538309,17031812301
Census Tract 8123.02,15min,0.0331061,17031812302
Census Tract 8124,15min,0.115542,17031812400
Census Tract 8125,15min,0.0891451,17031812500
Census Tract 8126,15min,0.0897132,17031812600
Census Tract 8127,15min,0.0426253,17031812700
Census Tract 8128.01,15min,0.0766398,17031812801
Census Tract 8128.02,15min,0.0588624,17031812802
Census Tract 8129,15min,0.137485,17031812900
Census Tract 8130,15min,0.104048,17031813000
Census Tract 8131,15min,0.106538,17031813100
Census Tract 8132,15min,0.0867402,17031813200
Census Tract 8133.01,15min,0.213685,17031813301
Census Tract 8133.02,15min,0.360189,17031813302
Census Tract 8134,15min,0.212254,17031813400
Census Tract 8135,15min,0.142262,17031813500
Census Tract 8136,15min,0.965697,17031813600
Census Tract 8137.01,15min,0.124791,17031813701
Census Tract 8137.02,15min,0.0734627,17031813702
Census Tract 8138.01,15min,0.0500211,17031813801
Census Tract 8138.02,15min,0.0988789,17031813802
Census Tract 8139,15min,0.107335,17031813900
Census Tract 8140,15min,0.123466,17031814000
Census Tract 8141,15min,0.868136,17031814100
Census Tract 8142,15min,0.161113,17031814200
Census Tract 8143,15min,0.255563,17031814300
Census Tract 8144,15min,0.111013,17031814400
